"","Sample Id","treatment","Plant","Operator","Analysis Date Time","ImageFileName","ImageAcqDeviceAndSoftwareInfo DateTimeModified","AnalysedRegionArea(cm2)","AnalysedRegionWidth(cm)","AnalysedRegionHeight(cm)","Left Top Right Bottom  NExclusions","DevOrder Criteria","ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]","PxClassif","Filters","Fractal PxMin PxMax","SoilVol(m3)","Length(cm)","LengthTen(cm)","ProjArea(cm2)","ProjAreaTen(cm2)/RatioLeafToRootArea","SurfArea(cm2)","SurfAreaTen(cm2)","AvgDiam(mm)","AvgDiamTen(mm)","LenPerVol(cm/m3)","LenPerVolTen(cm/m3)","RootVolume(cm3)","FractalDimension","FractalDeviation","Tips","Forks","Crossings","NofLinks","NLinksIL","NLinksEE","NLinksEEL","NLinksEI","NLinksII","LengthLinksIL","LengthLinksEE","LengthLinksEEL","LengthLinksEI","LengthLinksII","Altitude","ExternalPathLength","LinkAvgLength(cm)","LinkAvgProjArea(cm2)","LinkAvgSurfArea(cm2)","LinkAvgDiam(mm)","LinkAvgBrAngle(deg)","NofNodules","LeafArea","...53","NAxis","Main NAxis","Main TotLength","Lateral NAxis","Lateral TotLength","Tertiary NAxis","Tertiary TotLength","NSeedlings/Seedling#","NumberOfClasses","ClassBoundaries","LenTotHistoClasses","0<.L.<=0.5000000","0.5000000<.L.<=1.0000000","1.0000000<.L.<=1.5000000","1.5000000<.L.<=2.0000000","2.0000000<.L.<=2.5000000","2.5000000<.L.<=3.0000000","3.0000000<.L.<=3.5000000","3.5000000<.L.<=4.0000000","4.0000000<.L.<=4.5000000",".L.>4.5000000","SATotHistoClasses","0<.SA.<=0.5000000","0.5000000<.SA.<=1.0000000","1.0000000<.SA.<=1.5000000","1.5000000<.SA.<=2.0000000","2.0000000<.SA.<=2.5000000","2.5000000<.SA.<=3.0000000","3.0000000<.SA.<=3.5000000","3.5000000<.SA.<=4.0000000","4.0000000<.SA.<=4.5000000",".SA.>4.5000000","PATotHistoClasses","0<.PA.<=0.5000000","0.5000000<.PA.<=1.0000000","1.0000000<.PA.<=1.5000000","1.5000000<.PA.<=2.0000000","2.0000000<.PA.<=2.5000000","2.5000000<.PA.<=3.0000000","3.0000000<.PA.<=3.5000000","3.5000000<.PA.<=4.0000000","4.0000000<.PA.<=4.5000000",".PA.>4.5000000","VolTotHistoClasses","0<.V.<=0.5000000","0.5000000<.V.<=1.0000000","1.0000000<.V.<=1.5000000","1.5000000<.V.<=2.0000000","2.0000000<.V.<=2.5000000","2.5000000<.V.<=3.0000000","3.0000000<.V.<=3.5000000","3.5000000<.V.<=4.0000000","4.0000000<.V.<=4.5000000",".V.>4.5000000","0<.T.<=0.5000000","0.5000000<.T.<=1.0000000","1.0000000<.T.<=1.5000000","1.5000000<.T.<=2.0000000","2.0000000<.T.<=2.5000000","2.5000000<.T.<=3.0000000","3.0000000<.T.<=3.5000000","3.5000000<.T.<=4.0000000","4.0000000<.T.<=4.5000000",".T.>4.5000000","GrpName...118","Background","GrpName...120","Root","GrpName...122","NotUsed"
"81","PH521_1part2","PH521",1,"Davide","15/05/2024 12:36:55","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2305.2368,0,95.3921,0,299.683,0,0.4138,0,384206.1414,0,3.1,0,0,5244,7493,917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2304.9691,1844.7839,388.5286,45.0927,13.4485,6.7904,3.251,1.0448,0.2681,0.1445,1.6167,278.5143,161.4283,80.1475,17.0635,7.1886,4.7486,2.797,1.0933,0.3275,0.1975,3.5225,88.6539,51.3842,25.5117,5.4315,2.2882,1.5115,0.8903,0.348,0.1042,0.0629,1.1212,4.7336,1.2945,1.3604,0.5211,0.3074,0.2658,0.1919,0.0912,0.0318,0.0215,0.648,5101,128,7,2,1,3,1,0,0,1,NA,NA,NA,NA,NA,NA
"82","PH521_2part1","PH521",2,"Davide","15/05/2024 12:53:38","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2329.3457,0,118.7142,0,372.9515,0,0.5096,0,388224.2846,0,4.752,0,0,4208,7864,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2329.0058,1683.0631,485.5986,87.7756,36.6995,21.8369,7.3316,3.7476,1.4789,0.8253,0.6488,345.7275,160.1182,104.1675,32.5665,19.9052,15.0947,6.2491,3.7798,1.6946,1.0539,1.098,110.0485,50.9672,33.1575,10.3662,6.336,4.8048,1.9892,1.2031,0.5394,0.3355,0.3495,7.0325,1.3763,1.8436,0.9733,0.8659,0.8342,0.4251,0.3039,0.1546,0.1071,0.1486,4059,127,17,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"83","PH521_2part2","PH521",2,"Davide","15/05/2024 13:00:06","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-136","Smooth Off Area Off LWRatio Off","Off",0.006,2164.7209,0,106.2549,0,333.8096,0,0.4908,0,360786.8087,0,4.096,0,0,5321,6805,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2164.3924,1677.6003,407.6436,38.3748,16.0377,7.9774,3.1467,3.8996,3.4289,1.673,4.6104,308.6859,168.184,83.7727,14.0949,8.7113,5.5344,2.8422,3.8576,4.0352,2.2051,15.4485,98.2578,53.5346,26.6657,4.4865,2.7729,1.7617,0.9047,1.2279,1.2844,0.7019,4.9174,9.752,1.5172,1.4197,0.4171,0.379,0.3067,0.2049,0.304,0.3784,0.2316,4.5935,5150,153,11,4,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA
"84","PH521_3part1","PH521",3,"Davide","15/05/2024 13:49:50","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-141","Smooth Off Area Off LWRatio Off","Off",0.006,3662.0818,0,145.3134,0,456.5154,0,0.3968,0,610346.9704,0,4.529,0,0,8644,14348,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3661.4537,3163.4038,395.8399,58.5751,28.4536,11.9316,2.7614,0.2709,0.0295,0.1695,0.0183,410.9417,280.0823,82.1578,22.0273,15.473,8.3253,2.321,0.2652,0.0418,0.2215,0.0263,130.8068,89.153,26.1516,7.0115,4.9252,2.65,0.7388,0.0844,0.0133,0.0705,0.0084,5.6364,2.2175,1.4058,0.6675,0.6743,0.4643,0.1556,0.0207,0.0046,0.023,0.003,8366,243,25,6,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA
"85","PH521_3part2","PH521",3,"Davide","15/05/2024 14:04:21","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,3846.5669,0,150.1512,0,471.7138,0,0.3904,0,641094.481,0,4.603,0,0,9457,13731,2136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3845.6359,3383.407,371.4599,55.002,14.9441,4.6188,2.2354,2.8575,1.2272,1.7875,8.0965,435.0599,298.8473,76.717,20.3838,7.9817,3.1912,1.9381,2.8984,1.4677,2.3463,19.2884,138.4839,95.126,24.4198,6.4884,2.5407,1.0158,0.6169,0.9226,0.4672,0.7468,6.1397,9.4229,2.3675,1.3102,0.6086,0.3414,0.1762,0.1341,0.2344,0.1398,0.2452,3.8654,9291,141,14,4,2,0,1,1,0,3,NA,NA,NA,NA,NA,NA
"86","PH521_4part1","PH521",4,"Davide","15/05/2024 14:15:22","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-141","Smooth Off Area Off LWRatio Off","Off",0.006,2882.3611,0,121.5104,0,381.736,0,0.4216,0,480393.5215,0,4.023,0,0,4459,8758,1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2882.0656,2437.5649,349.2633,54.7027,17.6412,8.6753,3.4222,1.2447,0.6458,0.2495,8.6561,349.233,209.7525,71.2736,20.5067,9.5255,6.0804,2.9028,1.2446,0.7585,0.3507,26.8376,111.1643,66.7663,22.6871,6.5275,3.0321,1.9355,0.924,0.3962,0.2415,0.1116,8.5427,11.3258,1.639,1.2,0.6196,0.4115,0.3404,0.1963,0.0993,0.0709,0.0392,6.7096,4349,98,6,3,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA
"87","PH521_4part2","PH521",4,"Davide","15/05/2024 14:27:00","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,4627.024,0,167.2123,0,525.3128,0,0.3614,0,771170.6707,0,4.746,0,0,7990,16158,3069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4625.7989,4094.5367,458.9726,52.0918,12.6799,3.7225,1.9941,0.4132,0.2963,0.9054,0.1863,484.0154,358.8664,92.6585,19.2794,6.7177,2.5436,1.7223,0.4235,0.3368,1.1851,0.2822,154.0669,114.2307,29.4941,6.1368,2.1383,0.8097,0.5482,0.1348,0.1072,0.3772,0.0898,5.7459,2.8602,1.5451,0.5752,0.2852,0.1389,0.1186,0.0346,0.0305,0.1235,0.034,7800,166,16,4,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"88","PH521_5","PH521",5,"Davide","15/05/2024 14:36:37","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-136","Smooth Off Area Off LWRatio Off","Off",0.006,2892.5711,0,157.6534,0,495.2828,0,0.545,0,482095.1841,0,6.749,0,0,6245,10596,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2892.1693,1930.0629,675.0155,178.6764,64.2464,21.1814,9.175,3.7299,1.4297,1.7419,6.9102,454.1097,161.2094,146.9526,67.4586,34.2343,14.6903,7.7325,3.808,1.7024,2.3264,13.9952,144.5476,51.3145,46.7765,21.4727,10.8971,4.6761,2.4613,1.2121,0.5419,0.7405,4.4548,11.8399,1.2705,2.6428,2.0534,1.4608,0.8145,0.5198,0.3101,0.1615,0.2475,2.359,6048,158,23,12,2,1,0,0,0,1,NA,NA,NA,NA,NA,NA
"89","PH521_6","PH521",6,"Davide","15/05/2024 14:54:06","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-133","Smooth Off Area Off LWRatio Off","Off",0.006,2832.409,0,186.536,0,586.0201,0,0.6586,0,472068.1612,0,9.648,0,0,6657,10186,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2831.7202,1551.7762,912.0438,242.1254,58.6276,20.7499,11.6061,8.1926,8.3132,5.295,12.9902,542.698,141.0823,202.1648,90.674,31.3983,14.5076,9.9706,8.4481,9.7505,6.9836,27.7183,172.7461,44.9079,64.351,28.8624,9.9944,4.6179,3.1737,2.6891,3.1037,2.2229,8.823,18.0047,1.1965,3.6947,2.737,1.3475,0.8112,0.6839,0.6942,0.9115,0.7338,5.1944,6358,233,42,13,6,1,0,0,2,2,NA,NA,NA,NA,NA,NA
"90","PH521_7part1","PH521",7,"Davide","15/05/2024 15:06:05","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-135","Smooth Off Area Off LWRatio Off","Off",0.006,3144.4559,0,155.1429,0,487.3958,0,0.4934,0,524075.9916,0,6.012,0,0,5520,10943,1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3143.9037,2258.7289,761.9304,84.763,21.0915,7.5702,3.1851,1.7795,1.758,1.2835,1.8135,448.3874,231.1833,156.0256,31.4525,11.3611,5.2964,2.6827,1.8245,2.0192,1.7522,4.7898,142.7261,73.5879,49.6645,10.0117,3.6164,1.6859,0.8539,0.5808,0.6427,0.5578,1.5246,8.4428,2.1185,2.6405,0.9414,0.4906,0.2961,0.1803,0.1492,0.1847,0.1904,1.251,5312,192,12,2,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA
"91","PH521_7part2","PH521",7,"Davide","15/05/2024 15:20:08","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-136","Smooth Off Area Off LWRatio Off","Off",0.006,3768.6438,0,164.4279,0,516.5655,0,0.4363,0,628107.2992,0,5.635,0,0,8105,13399,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3767.9448,3018.1407,653.5593,67.7361,12.6044,5.7176,5.2126,1.7333,0.6204,0.5761,2.0443,476.1305,296.3015,132.4646,25.065,6.7435,3.9499,4.4902,1.7241,0.6907,0.7674,3.9336,151.5571,94.3157,42.1648,7.9784,2.1465,1.2573,1.4293,0.5488,0.2199,0.2443,1.2521,7.2938,2.605,2.2172,0.7476,0.2893,0.2178,0.3087,0.1366,0.061,0.0815,0.6291,7811,254,27,9,2,1,0,0,1,0,NA,NA,NA,NA,NA,NA
"92","PH531_1","PH531",1,"Davide","1717598207","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2808.6601,0,114.593,0,360.0045,0,0.408,0,468110.0086,0,3.672,0,0,7518,10124,1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2807.8969,2342.971,370.1281,53.5672,12.2973,8.2582,5.816,1.0972,3.2406,1.2814,9.2398,327.4396,182.9242,78.682,19.5837,6.7052,5.8288,5.0438,1.1258,3.7972,1.7065,22.0423,104.2273,58.2266,25.0453,6.2337,2.1343,1.8554,1.6055,0.3584,1.2087,0.5432,7.0163,9.3698,1.3207,1.3836,0.5772,0.2932,0.3288,0.3492,0.0922,0.3546,0.1812,4.4893,7366,128,15,3,2,1,0,1,0,2,NA,NA,NA,NA,NA,NA
"93","PH531_2","PH531",2,"Davide","1717600340","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,2970.6665,0,118.6496,0,372.7487,0,0.3994,0,495111.0906,0,3.722,0,0,10367,11416,1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2969.9672,2476.4856,389.5633,53.0336,17.758,10.2782,5.6103,6.7601,3.4283,1.0569,5.9929,342.2448,190.4849,80.3054,20.0829,9.5268,7.2026,4.7791,6.968,4.0175,1.4207,17.4569,108.9399,60.6332,25.562,6.3926,3.0325,2.2927,1.5212,2.218,1.2788,0.4522,5.5567,9.8825,1.3967,1.3638,0.6136,0.4096,0.4033,0.3251,0.5725,0.3753,0.1521,4.2706,10152,189,17,5,0,0,1,1,0,2,NA,NA,NA,NA,NA,NA
"94","PH531_3","PH531",3,"Davide","1717609674","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,4335.1829,0,144.5285,0,454.0497,0,0.3334,0,722530.4855,0,3.784,0,0,15848,17793,3022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4334.448,3907.3605,333.2927,51.8045,18.8763,8.4987,5.4323,1.5624,2.5171,1.0961,4.0075,409.8591,283.8357,69.3699,19.7717,10.1511,6.0183,4.5875,1.5637,2.9619,1.4458,10.1535,130.4622,90.3477,22.0811,6.2935,3.2312,1.9157,1.4602,0.4977,0.9428,0.4602,3.232,7.4683,1.9227,1.1937,0.6095,0.4373,0.3406,0.309,0.1248,0.2777,0.1519,2.1011,15699,125,12,6,1,0,2,1,1,1,NA,NA,NA,NA,NA,NA
"95","PH531_4","PH531",4,"Davide","1717610557","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,3503.1425,0,113.549,0,356.7246,0,0.3241,0,583857.0915,0,2.891,0,0,11964,11582,2521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3502.5334,3158.474,294.9022,28.4829,7.0482,2.0925,0.8267,1.2458,1.3543,0.457,7.6497,325.846,229.8798,60.9789,10.8669,3.6301,1.4556,0.7313,1.2999,1.6079,0.6064,14.7891,103.72,73.173,19.4102,3.459,1.1555,0.4633,0.2328,0.4138,0.5118,0.193,4.7075,5.8733,1.5674,1.0392,0.3351,0.1495,0.0808,0.0516,0.108,0.1521,0.0641,2.3254,11812,136,10,4,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA
"96","PH531_5","PH531",5,"Davide","1717611844","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-140","Smooth Off Area Off LWRatio Off","Off",0.006,2009.469,0,68.958,0,216.6381,0,0.3432,0,334911.4985,0,1.859,0,0,10762,7275,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",2008.968,1746.3674,218.7268,26.6198,6.4572,2.7888,2.6511,0.0357,0.3505,2.0449,2.9258,196.9849,125.953,45.664,9.7954,3.5183,2.002,2.2701,0.0357,0.413,2.6533,4.68,62.7022,40.0921,14.5353,3.118,1.1199,0.6373,0.7226,0.0114,0.1315,0.8446,1.4897,3.2877,0.8719,0.7856,0.2899,0.1537,0.1149,0.1551,0.0028,0.0388,0.2741,0.6009,10612,134,11,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"97","PH531_6","PH531",6,"Davide","1717612678","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-142","Smooth Off Area Off LWRatio Off","Off",0.006,4270.0908,0,131.6768,0,413.6748,0,0.3084,0,711681.7926,0,3.189,0,0,18731,18484,3305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4269.0372,3938.3145,262.8925,39.6585,9.4888,3.3297,2.0551,2.1226,0.8138,1.6194,8.7422,367.5846,266.4889,54.7571,14.7485,5.0106,2.2379,1.7714,2.1865,0.9421,2.1402,17.3014,117.0058,84.8261,17.4297,4.6946,1.5949,0.7123,0.5639,0.696,0.2999,0.6813,5.5072,6.8322,1.7127,0.943,0.4419,0.2119,0.1201,0.1218,0.1795,0.0868,0.2254,2.7892,18523,184,12,8,2,0,0,1,0,1,NA,NA,NA,NA,NA,NA
"98","PH531_7","PH531",7,"Davide","1717613444","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-139","Smooth Off Area Off LWRatio Off","Off",0.006,3911.0782,0,149.9571,0,471.1042,0,0.3834,0,651846.3659,0,4.516,0,0,17178,17260,2242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",3910.2204,3336.2171,453.6944,79.1739,19.3337,8.0756,2.4055,1.4455,1.5822,1.697,6.5954,423.6214,262.431,94.4601,29.4842,10.2784,5.5073,2.1106,1.4232,1.9015,2.2679,13.7573,134.8429,83.5344,30.0676,9.3851,3.2717,1.753,0.6718,0.453,0.6053,0.7219,4.3791,8.2456,1.9372,1.6239,0.8842,0.4372,0.2999,0.1481,0.1115,0.1819,0.2416,2.38,16907,237,23,5,3,0,1,0,1,1,NA,NA,NA,NA,NA,NA
"99","PH536_1part1","PH536",1,"Davide","23/05/2024 14:11:16","ScannerOrCamera","EPSON EPSON Scan 2 EPSON Expression 12000XL 2.2 V6.6 6.6.64.35952",1084.6074,27.8928,38.8848,"0 0 6592 9190  0","MAG ANG DIAM LEN","Grey Intr cm 0.004231 0.004231","GreyThdAutom-138","Smooth Off Area Off LWRatio Off","Off",0.006,4431.1805,0,140.2079,0,440.4761,0,0.3164,0,738530.0876,0,3.484,0,0,16726,21731,3319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000",4430.0646,4014.593,344.9083,44.0748,13.9649,4.0073,1.88,0.386,0.0356,0,6.2147,395.4826,283.0262,71.1165,16.6968,7.481,2.8322,1.5887,0.4057,0.0391,0,12.2964,125.886,90.09,22.6371,5.3147,2.3813,0.9015,0.5057,0.1291,0.0125,0,3.9141,6.216,1.9214,1.2109,0.5108,0.3206,0.1602,0.1072,0.0339,0.0034,0,1.9477,16543,156,20,3,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA
